sid,fid,LINK_ID,F_NODE,T_NODE,LANES,ROAD_RANK,ROAD_TYPE,ROAD_NO,ROAD_NAME,ROAD_USE,MULTI_LINK,CONNECT,MAX_SPD,REST_VEH,REST_W,REST_H,LENGTH,REMARK,ADM_SECT_C,SGG_NM,SGG_OID,COL_ADM_SE,GID,distance,angle,rk,rk_count,mammal,wc_num,wc_dist,wc_type,wc_year,wc_road_n
1875,241510,2980009602,2980014200,2980014000,2,103,0,21,충서로,0,0,0,80,0,0,0,446.3623059,,44810,예산군,,44810,39,0,226.6200934,0,20,0,1491,13.03100896,1,2016,2
1876,382901,3010333900,3010089700,3010087700,2,101,0,1,경부고속도로,0,0,0,80,5,0,0,105.2303346,,44131,천안시동남구,,44130,53,0,288.6095567,0,3,0,1092,2.125110086,1,2003,2
1877,241506,2980009703,2980074400,2980074200,2,103,0,32,차동로,0,0,0,80,0,0,0,587.0318554,,44810,예산군,,44810,39,0,277.8738188,0,1,0,1570,10.39474451,1,2019,4
1878,241559,2980111300,2980049600,2980049100,1,103,0,32,차동로,0,0,103,60,0,0,0,302.9628621,,44810,예산군,,44810,39,0,301.967278,0,0,4,1570,10.69680309,1,2019,4
1879,241575,2980114800,2980050300,2980051200,2,103,0,32,차동로,0,0,0,80,0,0,0,1603.256629,,44810,예산군,,44810,39,0,96.73598625,0,1,0,1570,9.627780259,1,2019,4
1880,241575,2980114800,2980050300,2980051200,2,103,0,32,차동로,0,0,0,80,0,0,0,1603.256629,,44810,예산군,,44810,39,1000,85.15516773,0,4,0,1570,9.058804518,1,2019,4
1881,112187,3020464400,3020137400,3020135200,2,103,0,1,천안대로,0,0,0,60,0,0,0,112.5861423,,44133,천안시서북구,,44130,52,0,332.7638589,0,4,0,1096,5.04484925,2,2006,2
1882,241574,2980109700,2980048400,2980048900,2,103,0,32,차동로,0,0,0,80,0,0,0,394.5702727,,44810,예산군,,44810,39,0,164.7381967,0,3,4,1570,10.4561618,1,2019,4
1883,241573,2980009521,2980063400,2980014000,2,103,0,21,충서로,0,0,0,80,0,0,0,648.4118228,,44810,예산군,,44810,39,0,47.11547996,0,18,1,1491,11.94661768,1,2016,2
1884,241572,2980111500,2980049700,2980049100,2,103,0,32,차동로,0,0,0,80,0,0,0,522.0567848,,44810,예산군,,44810,39,0,279.5172913,0,0,4,1570,10.59208596,1,2019,4
1885,241571,2980008300,2980002900,2980003800,2,103,0,32,차동로,0,0,0,80,0,0,0,2122.934315,,44810,예산군,,44810,39,0,355.4469064,0,3,2,1570,8.921865451,1,2019,4
1886,241571,2980008300,2980002900,2980003800,2,103,0,32,차동로,0,0,0,80,0,0,0,2122.934315,,44810,예산군,,44810,39,1000,342.9541293,0,2,2,1570,9.148337064,1,2019,4
1887,241571,2980008300,2980002900,2980003800,2,103,0,32,차동로,0,0,0,80,0,0,0,2122.934315,,44810,예산군,,44810,39,2000,350.8520959,0,0,0,1570,9.401518448,1,2019,4
1888,112157,3010067100,3010065700,3010087100,2,103,0,23,차령로,0,0,0,80,0,0,0,1212.377764,,44131,천안시동남구,,44130,53,0,58.89702403,0,48,0,1276,8.944982409,1,2010,8
1889,112157,3010067100,3010065700,3010087100,2,103,0,23,차령로,0,0,0,80,0,0,0,1212.377764,,44131,천안시동남구,,44130,53,1000,82.37309156,0,29,0,1276,8.837735802,1,2010,8
1890,241544,2980007200,2980003300,2980002700,1,103,0,40,수덕사로,0,0,0,60,0,0,0,2063.522794,,44810,예산군,,44810,39,0,236.3904022,0,0,0,1536,7.779892613,1,2017,4
1891,241544,2980007200,2980003300,2980002700,1,103,0,40,수덕사로,0,0,0,60,0,0,0,2063.522794,,44810,예산군,,44810,39,1000,209.6982904,0,0,0,1536,7.230818537,1,2017,4
1892,241544,2980007200,2980003300,2980002700,1,103,0,40,수덕사로,0,0,0,60,0,0,0,2063.522794,,44810,예산군,,44810,39,2000,226.4968645,0,0,0,1536,6.746989412,1,2017,4
1893,241543,2980110700,2980049100,2980048900,2,103,0,32,차동로,0,0,0,80,0,0,0,629.0677623,,44810,예산군,,44810,39,0,333.3303689,0,0,4,1570,10.75131174,1,2019,4
1894,241542,2980111400,2980049100,2980049700,2,103,0,32,차동로,0,0,0,80,0,0,0,535.4373495,,44810,예산군,,44810,39,0,162.4673934,0,0,4,1570,10.7629572,1,2019,4
1895,111976,2900018802,2900007801,2900007800,2,103,0,1,득안대로,0,0,0,60,0,0,0,499.2407896,,44230,논산시,,44230,47,0,148.7975539,0,21,1,1108,21.28701671,1,2011,6
1896,241538,2980108100,2980047300,2980048400,2,103,0,32,차동로,0,0,0,80,0,0,0,652.9734306,,44810,예산군,,44810,39,0,124.6298516,0,3,0,1570,10.584794,1,2019,4
1897,241537,2980111600,2980049500,2980049700,1,103,0,32,차동로,0,0,103,60,0,0,0,263.9752468,,44810,예산군,,44810,39,0,105.2197519,0,0,4,1570,10.77828422,1,2019,4
1898,241558,2980108200,2980048400,2980047300,2,103,0,32,차동로,0,0,0,80,0,0,0,661.2658477,,44810,예산군,,44810,39,0,344.7422234,0,3,4,1570,10.44458746,1,2019,4
1899,111957,2884202700,2881885000,2881885200,3,103,2,21,온천대로,0,0,0,50,0,0,0,854.5461031,,44200,아산시,,44200,49,0,64.5394183,0,29,7,1102,1.361620441,1,0,6
1900,241557,2980007100,2980002700,2980003300,1,103,0,40,수덕사로,0,0,0,60,0,0,0,2063.848917,,44810,예산군,,44810,39,0,57.9407898,0,0,0,1536,6.709258176,1,2017,4
1901,241557,2980007100,2980002700,2980003300,1,103,0,40,수덕사로,0,0,0,60,0,0,0,2063.848917,,44810,예산군,,44810,39,1000,26.24161944,0,0,0,1536,7.168211182,1,2017,4
1902,241557,2980007100,2980002700,2980003300,1,103,0,40,수덕사로,0,0,0,60,0,0,0,2063.848917,,44810,예산군,,44810,39,2000,53.95363142,0,0,0,1536,7.737305704,1,2017,4
1903,241556,2980111000,2980049100,2980049500,1,103,0,32,차동로,0,0,103,40,0,0,0,281.2636367,,44810,예산군,,44810,39,0,163.1166727,0,0,4,1570,10.7629572,1,2019,4
1904,241555,2980009701,2980003800,2980074500,2,103,0,32,차동로,0,0,0,80,0,0,0,821.8109382,,44810,예산군,,44810,39,0,338.9665128,0,0,0,1570,9.465051563,1,2019,4
1905,241551,2980008400,2980003800,2980002900,2,103,0,32,차동로,0,0,0,80,0,0,0,2120.268614,,44810,예산군,,44810,39,0,159.3268029,0,0,0,1570,9.477935483,1,2019,4
1906,241551,2980008400,2980003800,2980002900,2,103,0,32,차동로,0,0,0,80,0,0,0,2120.268614,,44810,예산군,,44810,39,1000,162.0334914,0,2,2,1570,9.210342315,1,2019,4
1907,241551,2980008400,2980003800,2980002900,2,103,0,32,차동로,0,0,0,80,0,0,0,2120.268614,,44810,예산군,,44810,39,2000,171.0917953,0,3,2,1570,8.951820715,1,2019,4
1908,241547,2980009511,2980003600,2980063400,2,103,0,21,충서로,0,0,0,80,0,0,0,325.9610559,,44810,예산군,,44810,39,0,42.4075719,0,12,1,1491,11.62328113,1,2016,2
1909,241604,2980009708,2980074202,2980004500,2,103,0,32,차동로,0,0,0,80,0,0,0,1719.67592,,44810,예산군,,44810,39,0,270.7441249,0,0,0,1570,12.99012206,1,2019,4
1910,241604,2980009708,2980074202,2980004500,2,103,0,32,차동로,0,0,0,80,0,0,0,1719.67592,,44810,예산군,,44810,39,1000,303.9894223,0,1,0,1570,13.94576594,1,2019,4
1911,241603,2980011300,2980004800,2980004600,2,103,3,21,충서로,0,0,0,80,0,0,0,311.7912363,,44810,예산군,,44810,39,0,242.5038341,0,13,0,1491,14.97133695,1,2016,2
1912,124162,2884739401,2882075801,2882075901,2,101,3,32,아산청주고속도로,0,0,0,100,0,0,0,57.33860615,,44200,아산시,,44200,49,0,128.2694627,0,3,3,1417,4.837779974,1,2015,2
1913,241600,2980009705,2980074200,2980074201,2,103,0,32,차동로,0,0,0,80,0,0,0,1090.180895,,44810,예산군,,44810,39,0,252.8527334,0,1,0,1570,10.93327276,1,2019,4
1914,241600,2980009705,2980074200,2980074201,2,103,0,32,차동로,0,0,0,80,0,0,0,1090.180895,,44810,예산군,,44810,39,1000,277.2665056,0,2,0,1570,11.84657728,1,2019,4
1915,241599,2980121000,2980053100,2980053000,2,103,0,40,예덕로,0,0,0,70,0,0,0,680.4333827,,44810,예산군,,44810,39,0,214.001205,0,7,0,1377,11.44791141,1,2009,2
1916,123870,2980024700,2980010800,2980010700,1,103,0,40,예덕로,0,0,0,60,0,0,0,29.28466596,,44810,예산군,,44810,39,0,187.8533671,0,1,0,1376,11.5614295,1,2001,2
1917,241598,2980120800,2980053000,2980011702,2,103,0,40,예덕로,0,0,0,70,0,0,0,420.5472104,,44810,예산군,,44810,39,0,203.7898347,0,23,0,1377,11.64374029,1,2009,2
1918,241597,2980120500,2980014900,2980011702,2,103,0,40,예덕로,0,0,0,70,0,0,0,576.9761554,,44810,예산군,,44810,39,0,22.14658954,0,17,0,1376,11.89573091,1,2001,2
1919,241595,2980009401,2980024100,2980003300,1,103,0,40,수덕사로,0,0,0,60,0,0,0,3521.850835,,44810,예산군,,44810,39,0,214.4461201,0,5,0,1536,10.53908408,1,2017,4
1920,241595,2980009401,2980024100,2980003300,1,103,0,40,수덕사로,0,0,0,60,0,0,0,3521.850835,,44810,예산군,,44810,39,1000,181.2872992,0,3,0,1536,9.617922349,1,2017,4
1921,241595,2980009401,2980024100,2980003300,1,103,0,40,수덕사로,0,0,0,60,0,0,0,3521.850835,,44810,예산군,,44810,39,2000,261.3635077,0,1,0,1536,8.788281739,1,2017,4
1922,241595,2980009401,2980024100,2980003300,1,103,0,40,수덕사로,0,0,0,60,0,0,0,3521.850835,,44810,예산군,,44810,39,3000,227.8562056,0,0,0,1536,8.088380301,1,2017,4
1923,119117,2790616900,2790014400,3010135900,1,103,0,21,금사로,0,0,0,50,0,0,0,375.7547568,,44131,천안시동남구,,44130,53,0,198.733768,0,0,10,1271,10.65393881,1,2006,8
1924,241618,2980010600,2980004400,2980004100,2,103,0,21,충서로,0,0,0,80,0,0,0,991.5859586,,44810,예산군,,44810,39,0,245.7840021,0,11,0,1491,14.08189491,1,2016,2
1925,241617,2980011400,2980004600,2980004800,2,103,3,21,충서로,0,0,0,80,0,0,0,312.0362608,,44810,예산군,,44810,39,0,62.59826817,0,8,0,1491,14.67476215,1,2016,2
1926,241615,2980121100,2980053000,2980053100,2,103,0,40,예덕로,0,0,0,70,0,0,0,673.7999921,,44810,예산군,,44810,39,0,23.78988999,0,22,0,1377,11.65267412,1,2009,2
1927,241614,2980009806,2980074201,2980074200,2,103,0,32,차동로,0,0,0,80,0,0,0,1095.358397,,44810,예산군,,44810,39,0,97.5655039,0,2,0,1570,11.9352416,1,2019,4
1928,241614,2980009806,2980074201,2980074200,2,103,0,32,차동로,0,0,0,80,0,0,0,1095.358397,,44810,예산군,,44810,39,1000,72.99629128,0,1,0,1570,11.00865613,1,2019,4
1929,241584,2980116000,2980051200,2980051400,2,103,4,32,차동로,0,0,0,80,0,0,0,318.7759371,,44150,공주시,,44150,51,0,120.2847658,0,7,0,1570,8.744375598,1,2019,4
1930,241584,2980116000,2980051200,2980051400,2,103,4,32,차동로,0,0,0,80,0,0,0,318.7759371,,44810,예산군,,44810,39,0,119.600644,0,6,0,1570,8.780953944,1,2019,4
1931,241581,2980009621,2980063400,2980003600,2,103,0,21,충서로,0,0,0,80,0,0,0,326.4046324,,44810,예산군,,44810,39,0,227.6764273,0,18,1,1491,11.95048143,1,2016,2
1932,241580,2980009611,2980014000,2980063400,2,103,0,21,충서로,0,0,0,80,0,0,0,646.0957651,,44810,예산군,,44810,39,0,224.9246014,0,21,0,1491,12.58921066,1,2016,2
1933,241579,2980011700,2980005000,2980004800,2,103,0,21,충서로,0,0,0,80,0,0,0,220.0544397,,44810,예산군,,44810,39,0,250.2858589,0,13,0,1491,15.17305291,1,2016,2
1934,112587,2860023500,2860011000,2860010700,2,101,0,25,논산천안고속도로,0,0,101,50,5,0,0,346.4198517,,44150,공주시,,44150,51,0,162.7646231,0,0,0,1258,6.657924403,2,2008,4
1935,241578,2980011602,2980004701,2980004900,2,103,3,21,충서로,0,0,0,80,0,0,0,300.6744947,,44810,예산군,,44810,39,0,284.9564529,0,14,0,1570,15.04667738,1,2019,4
1936,241593,2980112700,2980050300,2980049700,2,103,0,32,차동로,0,0,0,80,0,0,0,1450.987233,,44810,예산군,,44810,39,0,276.9664861,0,1,0,1570,9.618517771,1,2019,4
1937,241593,2980112700,2980050300,2980049700,2,103,0,32,차동로,0,0,0,80,0,0,0,1450.987233,,44810,예산군,,44810,39,1000,280.9271961,0,0,2,1570,10.29370289,1,2019,4
1938,112577,2860002100,2860000800,2860001000,2,101,0,25,논산천안고속도로,0,0,101,50,5,0,0,337.8392825,,44150,공주시,,44150,51,0,75.69767059,0,1,0,1108,14.68415189,1,2011,6
1939,241592,2980112600,2980049700,2980050300,2,103,0,32,차동로,0,0,0,80,0,0,0,1450.969219,,44810,예산군,,44810,39,0,101.09086,0,0,4,1570,10.60048689,1,2019,4
1940,241592,2980112600,2980049700,2980050300,2,103,0,32,차동로,0,0,0,80,0,0,0,1450.969219,,44810,예산군,,44810,39,1000,95.13026901,0,0,0,1570,9.931043631,1,2019,4
1941,241587,2980009707,2980074201,2980074202,2,103,0,32,차동로,0,0,0,80,0,0,0,1073.458763,,44810,예산군,,44810,39,0,277.5689022,0,2,0,1570,11.93614166,1,2019,4
1942,241587,2980009707,2980074201,2980074202,2,103,0,32,차동로,0,0,0,80,0,0,0,1073.458763,,44810,예산군,,44810,39,1000,266.4690557,0,0,0,1570,12.91871611,1,2019,4
1943,112874,1860001000,1860000400,2910000800,2,103,3,1,계백로,0,1,0,70,0,0,0,121.368487,,44250,계룡시,,44250,46,0,290.1699725,0,1,3,1541,7.287564885,1,2017,4
1944,241585,2980116100,2980051400,2980051200,2,103,4,32,차동로,0,0,0,80,0,0,0,319.8395854,,44150,공주시,,44150,51,0,300.284765,0,7,0,1570,8.731724385,1,2019,4
1945,112593,2860029700,2860013100,2860013900,2,103,0,36,공수원로,0,0,0,70,0,0,0,283.0249096,,44150,공주시,,44150,51,0,30.91858816,0,21,0,1258,1.934611517,2,2008,4
1946,241585,2980116100,2980051400,2980051200,2,103,4,32,차동로,0,0,0,80,0,0,0,319.8395854,,44810,예산군,,44810,39,0,300.284765,0,7,0,1570,8.731748971,1,2019,4
1947,112592,2860025304,2860035000,2860036100,2,101,0,25,논산천안고속도로,0,0,0,110,5,0,0,1768.373027,,44150,공주시,,44150,51,0,23.46435245,0,19,0,1374,1.343322038,1,2009,4
1948,112592,2860025304,2860035000,2860036100,2,101,0,25,논산천안고속도로,0,0,0,110,5,0,0,1768.373027,,44150,공주시,,44150,51,1000,38.10611088,0,0,0,1374,2.131729826,1,2009,4
1949,124415,2950102800,2950043300,2950043400,2,103,0,4,대백제로,0,0,0,80,0,0,0,233.2617563,,44770,서천군,,44770,42,0,179.7095609,0,8,0,1403,22.72458427,2,2009,2
1950,124414,2950080300,2950034200,2950034100,2,103,0,4,대백제로,0,0,103,40,0,0,0,150.1024421,,44770,서천군,,44770,42,0,14.3580904,0,9,0,1403,29.76287961,2,2009,2
1951,124411,2950015600,2950007200,2950007100,2,101,0,15,서해안고속도로,0,0,0,110,5,0,0,630.4490597,,44770,서천군,,44770,42,0,96.04744002,0,7,0,1403,21.33377491,2,2009,2
1952,241646,2980011002,2980004401,2980004400,2,103,0,21,충서로,0,0,0,80,0,0,0,86.86696969,,44810,예산군,,44810,39,0,243.2185474,0,12,0,1491,14.16186204,1,2016,2
1953,241645,2980011001,2980004600,2980004401,2,103,0,21,충서로,0,0,0,80,0,0,0,562.6263081,,44810,예산군,,44810,39,0,243.7596197,0,8,0,1491,14.68162709,1,2016,2
1954,124403,2940129000,2940056800,2940056600,1,103,0,4,대백제로,0,0,103,50,0,0,0,262.9920986,,44760,부여군,,44760,43,0,302.0534757,0,39,0,1108,8.901538419,1,2011,6
1955,241644,2980010902,2980004401,2980004600,2,103,0,21,충서로,0,0,0,80,0,0,0,559.6995762,,44810,예산군,,44810,39,0,63.18704669,0,12,0,1491,14.15743089,1,2016,2
1956,124421,2960010805,2960097800,2870012900,2,103,0,36,대청로,0,0,0,80,0,0,0,378.5749228,,44790,청양군,,44790,41,0,216.8754965,0,2,0,1490,14.77798205,1,2016,4
1957,241624,2980009808,2980074202,2980074201,2,103,0,32,차동로,0,0,0,80,0,0,0,1072.029443,,44810,예산군,,44810,39,0,90.74178799,0,0,0,1570,12.98797416,1,2019,4
1958,241624,2980009808,2980074202,2980074201,2,103,0,32,차동로,0,0,0,80,0,0,0,1072.029443,,44810,예산군,,44810,39,1000,96.99008104,0,1,0,1570,12.00670323,1,2019,4
1959,241623,2980009807,2980004500,2980074202,2,103,0,32,차동로,0,0,0,80,0,0,0,1740.291705,,44810,예산군,,44810,39,0,187.3620817,0,7,0,1570,14.36540495,1,2019,4
1960,241623,2980009807,2980004500,2980074202,2,103,0,32,차동로,0,0,0,80,0,0,0,1740.291705,,44810,예산군,,44810,39,1000,123.7696263,0,1,0,1570,13.70307298,1,2019,4
1961,124221,2920007103,2920003100,2920003103,2,103,0,13,금산로,0,0,0,40,0,0,0,128.288814,,44710,금산군,,44710,44,0,328.7255998,0,0,2,1107,6.638904694,1,2007,6
1962,287909,3010324000,3010085300,3010087700,5,103,0,1,만남로,0,1,0,50,0,0,0,686.1988363,,44131,천안시동남구,,44130,53,0,31.2402071,0,5,0,1092,2.079918171,1,2003,2
1963,241639,2980011200,2980004500,2980004700,2,103,0,21,충서로,0,0,0,80,0,0,0,256.8582727,,44810,예산군,,44810,39,0,286.3793267,0,7,0,1570,14.3597469,1,2019,4
1964,287901,3010324100,3010087700,3010085300,4,103,0,1,만남로,0,1,0,50,0,0,0,680.898274,,44131,천안시동남구,,44130,53,0,191.6940335,0,3,0,1096,2.197602458,2,2006,2
1965,124240,2940004804,2940001902,2940001900,1,103,0,29,충절로,0,0,0,60,0,0,0,154.1871554,,44760,부여군,,44760,43,0,179.7087989,0,0,0,1108,12.41584458,1,2011,6
1966,241638,2980011100,2980004700,2980004500,2,103,0,21,충서로,0,0,0,80,0,0,0,257.6123353,,44810,예산군,,44810,39,0,102.8427661,0,16,0,1570,14.61623777,1,2019,4
1967,241910,2950190800,2950012102,2870000101,2,103,0,21,충서로,0,0,0,70,0,0,0,1951.273328,,44770,서천군,,44770,42,0,351.62308,0,21,0,1403,21.06862256,2,2009,2
1968,241910,2950190800,2950012102,2870000101,2,103,0,21,충서로,0,0,0,70,0,0,0,1951.273328,,44770,서천군,,44770,42,1000,24.16916109,0,13,0,1403,20.54333557,2,2009,2
1969,241901,2980021700,2980008800,2980009400,2,103,0,21,충서로,0,1,0,80,0,0,0,675.4307326,,44810,예산군,,44810,39,0,20.65079141,0,20,2,1570,15.61486723,1,2019,4
1970,241900,2960001000,2960000400,2960000300,1,103,0,39,충의로,0,0,0,60,0,0,0,288.1759009,,44790,청양군,,44790,41,0,247.7338003,0,4,0,1109,5.874104633,1,2004,7
1971,124500,3010218500,3010046800,3010044700,3,103,3,21,남부대로,0,0,0,50,0,0,0,89.5028762,,44131,천안시동남구,,44130,53,0,281.7414079,0,2,0,1095,0.713490086,1,2005,2
1972,241924,2960000900,2960000300,2960000400,1,103,0,39,충의로,0,0,0,60,0,0,0,286.1732631,,44790,청양군,,44790,41,0,58.16883651,0,4,0,1109,6.034033035,1,2004,7
1973,241911,2950192100,2950075200,2950075300,2,101,4,15,서해안고속도로,0,0,0,110,5,0,0,693.1171863,,44770,서천군,,44770,42,0,167.3117021,0,5,0,1403,25.272405,2,2009,2
1974,241910,2950190800,2950012102,2870000101,2,103,0,21,충서로,0,0,0,70,0,0,0,1951.273328,,44180,보령시,,44180,50,0,39.18774991,0,3,0,1403,19.9960691,2,2009,2
1975,241720,2980014101,2980004500,2980015400,2,103,0,21,충서로,0,1,0,80,0,0,0,187.8806912,,44810,예산군,,44810,39,0,8.566283813,0,7,0,1570,14.35315052,1,2019,4
1976,124441,2970025200,2970011600,2970011200,1,103,0,40,상촌로,0,0,0,50,0,0,0,123.3900849,,44800,홍성군,,44800,40,0,223.8913631,0,7,1,1536,7.565839736,1,2017,4
1977,124473,3000052000,3000024200,3000024300,2,103,3,32,서해로,0,0,0,80,0,0,0,257.6662965,,44270,당진시,,44270,45,0,23.38553501,0,27,0,1377,4.176644109,1,2009,2
1978,241972,2960008500,2960004100,2960004400,1,103,3,29,충절로,0,0,0,60,0,0,0,195.1814309,,44790,청양군,,44790,41,0,352.0671935,0,0,0,1109,8.87981925,1,2004,7
1979,125144,2860024300,2860011300,2860010900,2,101,0,25,논산천안고속도로,0,0,0,110,5,0,0,685.0354834,,44150,공주시,,44150,51,0,161.5762429,0,0,0,1258,6.030608097,2,2008,4
1980,241970,2960008200,2960003900,2960004100,1,103,0,29,충절로,0,0,0,60,0,0,0,44.84475948,,44790,청양군,,44790,41,0,351.8811753,0,0,0,1109,8.870793509,1,2004,7
1981,125143,2860024200,2860011000,2860011200,2,101,0,25,논산천안고속도로,0,0,101,50,5,0,0,401.8212069,,44150,공주시,,44150,51,0,342.7645417,0,0,0,1258,6.668206323,2,2008,4
1982,125140,2860023600,2860010700,2860011000,2,101,0,25,논산천안고속도로,0,0,101,30,5,0,0,347.7905416,,44150,공주시,,44150,51,0,342.7645042,0,0,0,1258,6.822981518,2,2008,4
1983,241967,2960006000,2960002800,2960002600,1,103,0,29,충절로,0,0,0,60,0,0,0,198.2956366,,44790,청양군,,44790,41,0,183.469515,0,0,0,1109,8.428209068,1,2004,7
1984,125137,2860034400,2860015900,2860016000,2,103,0,32,차동로,0,0,0,50,0,0,0,53.9179571,,44150,공주시,,44150,51,0,276.640656,0,22,3,1374,3.079238342,1,2009,4
1985,241981,2960001500,2960000500,2960000600,1,103,0,39,충의로,0,0,0,30,0,0,0,223.5648825,,44790,청양군,,44790,41,0,50.10896725,0,5,0,1109,5.731722474,1,2004,7
1986,125157,2860025203,2860011701,2860011101,2,103,0,32,금벽로,0,0,0,70,0,0,0,356.5955947,,44150,공주시,,44150,51,0,161.5447556,0,18,4,1375,9.392056515,2,2009,2
1987,125154,2860024000,2860011200,2860010900,1,101,0,25,논산천안고속도로,0,0,101,50,5,0,0,1058.052768,,44150,공주시,,44150,51,0,270.9730679,0,0,0,1258,6.379169225,2,2008,4
1988,125154,2860024000,2860011200,2860010900,1,101,0,25,논산천안고속도로,0,0,101,50,5,0,0,1058.052768,,44150,공주시,,44150,51,1000,160.548071,0,0,0,1258,6.301710134,2,2008,4
1989,125152,2860025104,2860011101,2860011701,2,103,0,32,금벽로,0,0,0,70,0,0,0,352.7556245,,44150,공주시,,44150,51,0,314.4847041,0,19,1,1541,9.685315613,1,2017,4
1990,125151,2860025103,2860011100,2860011101,2,103,0,32,금벽로,0,0,0,70,0,0,0,230.4756272,,44150,공주시,,44150,51,0,311.932187,0,20,0,1541,9.480448396,1,2017,4
1991,241974,2950192700,2950007100,2950014400,2,101,0,15,서해안고속도로,0,0,0,110,5,0,0,8187.318793,,44770,서천군,,44770,42,0,94.70495752,0,6,0,1403,21.07540144,2,2009,2
1992,241974,2950192700,2950007100,2950014400,2,101,0,15,서해안고속도로,0,0,0,110,5,0,0,8187.318793,,44770,서천군,,44770,42,1000,107.1665799,0,8,2,1403,20.74994349,2,2009,2
1993,241974,2950192700,2950007100,2950014400,2,101,0,15,서해안고속도로,0,0,0,110,5,0,0,8187.318793,,44770,서천군,,44770,42,2000,130.3993289,0,10,0,1403,20.81726925,2,2009,2
1994,241974,2950192700,2950007100,2950014400,2,101,0,15,서해안고속도로,0,0,0,110,5,0,0,8187.318793,,44770,서천군,,44770,42,3000,133.8821051,0,3,0,1403,21.17753718,2,2009,2
1995,241974,2950192700,2950007100,2950014400,2,101,0,15,서해안고속도로,0,0,0,110,5,0,0,8187.318793,,44770,서천군,,44770,42,4000,133.2897512,0,3,0,1403,21.58446044,2,2009,2
1996,241974,2950192700,2950007100,2950014400,2,101,0,15,서해안고속도로,0,0,0,110,5,0,0,8187.318793,,44770,서천군,,44770,42,5000,133.6625954,0,2,0,1403,22.02871003,2,2009,2
1997,241974,2950192700,2950007100,2950014400,2,101,0,15,서해안고속도로,0,0,0,110,5,0,0,8187.318793,,44770,서천군,,44770,42,6000,119.0040362,0,3,0,1403,22.38757914,2,2009,2
1998,241974,2950192700,2950007100,2950014400,2,101,0,15,서해안고속도로,0,0,0,110,5,0,0,8187.318793,,44770,서천군,,44770,42,7000,108.3395506,0,5,0,1403,22.61919881,2,2009,2
